"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"132","3.736636","91.199.81.31","192.168.10.105","UDP","347","5056  >  63082 Len=305","Jul  5, 2023 21:37:22.414984000 Hora oficial do Brasil","0.053828000"
"133","3.798189","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.476537000 Hora oficial do Brasil","0.061553000"
"134","3.856909","91.199.81.31","192.168.10.105","UDP","530","5056  >  63082 Len=488","Jul  5, 2023 21:37:22.535257000 Hora oficial do Brasil","0.058720000"
"135","3.900755","192.168.10.105","91.199.81.31","UDP","661","63082  >  5056 Len=619","Jul  5, 2023 21:37:22.579103000 Hora oficial do Brasil","0.043846000"
"136","3.912933","192.168.10.105","91.199.81.31","UDP","297","63082  >  5056 Len=255","Jul  5, 2023 21:37:22.591281000 Hora oficial do Brasil","0.012178000"
"137","3.918723","192.168.10.105","91.199.81.31","UDP","373","63082  >  5056 Len=331","Jul  5, 2023 21:37:22.597071000 Hora oficial do Brasil","0.005790000"
"138","3.923685","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.602033000 Hora oficial do Brasil","0.004962000"
"139","3.923702","192.168.10.105","91.199.81.31","UDP","314","63082  >  5056 Len=272","Jul  5, 2023 21:37:22.602050000 Hora oficial do Brasil","0.000017000"
"140","3.924185","192.168.10.105","34.138.119.63","UDP","74","63083  >  7521 Len=32","Jul  5, 2023 21:37:22.602533000 Hora oficial do Brasil","0.000483000"
"141","3.924879","192.168.10.105","91.199.81.31","UDP","135","63082  >  5056 Len=93","Jul  5, 2023 21:37:22.603227000 Hora oficial do Brasil","0.000694000"
"142","3.927748","192.168.10.105","91.199.81.31","UDP","322","63082  >  5056 Len=280","Jul  5, 2023 21:37:22.606096000 Hora oficial do Brasil","0.002869000"
"143","3.947536","192.168.10.105","91.199.81.31","UDP","371","63082  >  5056 Len=329","Jul  5, 2023 21:37:22.625884000 Hora oficial do Brasil","0.019788000"
"144","3.956743","192.168.10.105","91.199.81.31","UDP","665","63082  >  5056 Len=623","Jul  5, 2023 21:37:22.635091000 Hora oficial do Brasil","0.009207000"
"145","3.958348","192.168.10.105","91.199.81.31","UDP","586","63082  >  5056 Len=544","Jul  5, 2023 21:37:22.636696000 Hora oficial do Brasil","0.001605000"
"146","3.959142","192.168.10.105","91.199.81.31","UDP","416","63082  >  5056 Len=374","Jul  5, 2023 21:37:22.637490000 Hora oficial do Brasil","0.000794000"
